requested_principal,term_days,income_to_principal_ratio,credit_utilization_ratio,months_since_last_delinquency,purpose_encoding,applicant_age_years,monthly_income,employment_encoding,default
34548.00259906702,1680,1.6155241751086629,0.9392846811531602,70,5,43.089991356823,4837.747339683071,2.0,0
67097.84519201847,2220,1.0160365780521878,0.9691864960639064,15,1,44.27402585642599,6058.905830729166,3.0,1
56596.96849083076,1260,0.9820624317918673,0.8843511465102423,72,1,31.11559995273705,5034.450592114047,1.0,1
74397.86716257567,1770,1.1278541739330037,0.1315967904672291,84,1,37.707744892868206,6680.1414808809095,0.0,1
40558.91515239741,1140,1.8328439043157705,0.8695989135157306,65,3,63.70724430334237,6251.377459633431,2.0,0
50009.68533188462,2220,1.705759977940251,0.8302507634407589,37,4,58.73051804120854,7688.965104919788,2.0,1
23732.30066363772,450,1.886270749360509,0.8623750012611003,7,3,43.23588403608839,4168.672974636395,0.0,1
71143.86657545043,750,1.5323548152397026,0.1501687609453265,80,1,38.456041738018406,9934.09344809981,0.0,0
28425.65840890542,390,1.545505813238505,0.1156239094955843,83,5,39.44037592061913,3548.0676364145597,3.0,0
55780.5373824672,1800,1.3260371993114604,0.9145707907882408,57,3,45.36221567276501,5712.969520878093,0.0,0
31130.80500275252,720,1.8362235880403703,0.1720883826431594,85,2,25.72648921761913,4751.466092245712,3.0,0
42793.69135963045,900,1.3630525791243948,0.3649355137321752,93,0,34.91148155091986,5142.73678084614,3.0,0
54404.01632408365,2130,1.1760720849540296,0.4514250009991196,61,3,18.0,5322.411339417491,4.0,0
38906.66015372454,1020,1.5184500119011983,0.1231981025512688,5,3,42.79067747126335,4903.278789673896,2.0,0
68170.84502784887,510,1.405367392081156,0.0204279451522219,104,5,45.76635127643289,8631.840760282008,2.0,1
32318.622612694053,210,0.8988237783718745,0.984149565069445,56,1,32.201762452407515,2340.207944320157,2.0,0
49059.7771635344,690,1.2212704966949155,0.8678906723866114,80,0,56.8878411594804,5424.082020441148,4.0,0
26663.63884755398,2310,1.125990493313376,0.9032145500571308,109,5,23.290812043971904,2445.9569918763423,3.0,0
31499.51511497946,1440,1.766200530013358,0.2817174385793973,43,3,20.42750143748216,4445.081855040279,3.0,0
33843.6829551661,2490,1.2046110683677305,0.2179005570179846,74,0,40.693421822719664,3359.85770033449,0.0,0
10746.815845952966,660,1.7358662791666712,0.4216078925936724,2,0,50.565179631345856,1652.505414847068,4.0,0
8241.690410836993,990,1.2808675126811346,0.4487861752882268,106,2,58.207132297494425,800.7471652553447,0.0,1
50560.50935128671,540,1.654200676134732,0.0055434444755982,7,3,32.49338884557272,6461.955953132228,4.0,0
49680.55376821434,1110,0.912338314213428,0.7714605814342346,64,1,50.94417000117555,4186.361725029154,0.0,0
50223.863994442,1470,1.8595802635901548,0.9867003677605972,42,2,37.53789836599152,7176.791010310734,1.0,0
2952.833732687838,2070,1.326671868958702,0.5234039614010685,4,4,35.92847240071016,331.759809952741,2.0,1
25501.192936375825,1020,1.0617578947515676,0.3843761080623267,55,5,48.60391924984007,2299.2915945422747,2.0,0
16039.023773550976,1980,1.0397875276377682,0.3888243742889912,112,2,45.82787454096104,1386.304045970723,3.0,0
58694.12955698491,1620,1.0680927462899663,0.0951163608503796,20,2,19.08329411618901,5405.715002542734,1.0,1
64756.334502615566,840,1.1900690075015612,0.2635002001803716,35,2,55.71848419671075,6005.626825414633,2.0,0
19631.00772612183,2310,1.61102343921074,0.4971114607482849,22,0,54.56109624976942,2668.8110837618924,3.0,0
50586.913175327,1170,1.889523651480952,0.4275295211233503,14,0,30.493247581885647,7721.063921939067,1.0,1
11008.166054183172,510,1.5528449161483584,0.5395843982856791,27,5,42.749642401248906,1479.7686120098483,2.0,1
21723.71063172593,2430,1.4065995251329209,0.8405749921510326,68,0,43.92836223539287,2327.120594158965,0.0,0
11691.105473156334,2310,1.2883173696205614,0.2229898796726158,93,4,41.12808518988689,1276.5054273704368,4.0,0
22338.776345043345,270,1.7438333604451397,0.0273875390972488,82,1,31.39633815385496,3001.0521013804805,1.0,0
51093.13623017193,2280,1.7695886429352838,0.0378431908299133,92,4,29.94051958474338,7134.211548562166,3.0,1
68409.02789861606,2370,1.1016452093193825,0.1328271172537898,85,5,37.69335114810266,5856.231959325829,1.0,1
16385.39698242767,2100,1.894104298384116,0.5647781549563585,45,4,52.07274823111238,2389.437519360175,3.0,0
41342.80906887786,750,1.2241384358476584,0.8001029619375455,108,4,44.52320185513319,4547.1236750272565,1.0,0
53052.24594139228,1650,1.7100936830298332,0.8779378798878252,20,1,33.55262801496673,7171.528557192701,3.0,0
71539.80143368908,1410,1.91018385369868,0.6287620699552215,83,3,47.26038452778013,12555.21274829314,2.0,0
46339.44549220728,1620,1.5943897210267337,0.3991118199263845,13,3,18.0,6851.320867846206,0.0,1
20250.359430512483,1620,0.9438608717414324,0.1529695610745859,91,2,51.785188404465245,1620.034263159033,2.0,0
47472.64453317432,1650,1.453364346208717,0.3974041560490443,10,0,18.0,5256.96431481269,0.0,1
25056.10038333419,1380,0.8925325477146941,0.3290909825687057,25,5,33.650708703162415,1807.5049069881247,2.0,0
73245.43671584052,1770,1.6969704478427114,0.8613256220485663,46,1,24.563961264486277,11098.07979608619,2.0,0
30876.19593452731,1410,1.0875782086486594,0.4818521836365012,83,5,22.46382229134913,2709.295365141671,1.0,0
51878.93747593455,210,1.5842577876720223,0.2239339409549835,5,5,51.92992144854223,6170.276344860919,4.0,0
3207.227302486748,240,1.8421076089562387,0.2859130561476221,30,0,32.3875855842573,499.04792220216393,3.0,0
30904.51629090452,2400,0.9672118208042068,0.1351054628972621,40,4,42.15804658076859,2697.2560769862293,3.0,1
65820.4095792046,2280,1.2214294063214002,0.90939959457844,87,3,37.43695305344979,7175.401924998429,3.0,1
46351.71716584357,1530,1.5265425456882795,0.0498423877741038,115,1,43.72448992667746,5436.7371452008265,0.0,0
34129.80215010426,570,1.253590311371401,0.0127177860703352,73,4,38.92186269272307,3713.233061237303,3.0,0
70291.40620852585,1980,0.9597827299496584,0.1811590441916,60,0,22.604093309737166,5244.919133928435,3.0,0
64267.85164682134,510,0.7848859370025564,0.8027652777315195,40,1,49.95520183336568,3919.288977721244,1.0,1
25182.85202598596,1050,1.2379177724423551,0.5182321187647705,98,5,32.07492100206425,2831.086854590389,2.0,0
41524.30755003846,930,1.5290508318983045,0.6195848545032165,12,4,19.321017216082986,4973.1804830685,3.0,0
37502.08282279601,180,1.4387810497829865,0.3541543586615774,15,0,32.86261806840905,4240.949894592622,4.0,1
47966.88375844238,2040,0.9374894877127709,0.0679912056936783,24,0,56.00911748761173,3298.273920057428,3.0,0
26057.178121468536,1350,1.290832132640864,0.8475965808672464,32,1,48.20266090536192,3052.3059090341344,0.0,0
19449.067556292783,900,1.1933652554175034,0.1899753294041533,55,0,33.81617438710569,2069.9750405975974,0.0,0
68581.3798912819,1350,1.0790428827520795,0.0327286085396635,113,1,33.80890754817885,6355.306708466013,0.0,1
69404.77571314022,180,1.625125492632467,0.5669770945738617,78,3,34.14037938539141,9963.846063206298,3.0,1
63484.232103505456,1200,1.1215824360326212,0.082456328180755,46,0,62.92097580273009,5438.064317899308,1.0,0
73398.02566119525,1380,1.398170342799635,0.0948042333412358,25,1,42.58322542677864,8466.372784336249,4.0,0
56256.87714480711,960,1.85786824232354,0.7923732611676999,77,1,43.16049976629284,8398.817480514535,3.0,0
57703.04129930698,2100,1.3971311787042988,0.4866934934248155,30,5,50.363401448382106,6063.242194427948,1.0,1
57550.37175925409,750,1.4904274921926728,0.2390933677246715,117,5,40.86546990831816,7124.094964062571,1.0,0
36824.66087425953,480,0.8378951834010617,0.3451401591259235,57,5,34.89149425015156,2830.907336222882,3.0,1
35049.23629679897,1410,0.9637609724900836,0.7219485690547398,66,2,35.643801810980264,2504.196186215537,3.0,0
19156.63129695173,2250,0.8711414391577361,0.0656906033090358,108,3,37.14078488703123,1321.0753763947364,1.0,0
48894.21078540785,1050,1.667775538027008,0.1153158097738778,36,3,37.5533331618819,6318.411760535345,1.0,1
22765.030003521588,270,1.7531052971002108,0.610099414640664,56,5,46.73155452364376,3116.7825292945804,1.0,0
20448.91811312305,2430,0.9737463518334932,0.6009020171224362,63,4,38.62335062968759,1821.9937455550275,3.0,0
44568.160996060025,1200,1.0131261011077093,0.962737562690018,32,5,46.79168092658695,3733.928265306867,1.0,0
31633.70553454068,570,1.1378487473913397,0.3708039864428951,6,3,37.03140103869701,2975.2703886599,0.0,0
17585.960746405464,1620,1.4592931403446023,0.0644268509057407,34,5,38.94362228379309,2272.3327525021423,3.0,1
61480.11723133309,900,1.4961554325600233,0.5321620605011316,13,4,18.0,7029.695137028203,0.0,0
64751.88906813663,2370,1.5741047502497492,0.6319633436441724,81,4,48.995932096429776,8467.89478521196,2.0,1
13825.9146963169,840,1.8362313074561551,0.1382067579283865,0,3,42.15786171077591,2080.0813356925783,3.0,0
2051.7669107999905,1440,1.104048168595846,0.5473333537998447,37,2,49.97612131831583,193.16132955445937,2.0,0
26205.552686908966,1440,1.540510787048131,0.1957894504416819,106,3,18.0,3767.5036390078135,1.0,0
60117.04642253531,720,1.421667414933231,0.8362827573022577,68,2,63.06049645736873,7582.78061875935,1.0,0
63179.27916822285,1320,1.1170046884950806,0.8268098808259914,80,3,36.32492446213792,5736.807072158,4.0,0
11667.186653529618,420,1.838898223912408,0.4253328050384574,80,1,51.2981938008502,1928.4489014944345,1.0,0
58413.68873695426,1680,0.864580094351061,0.957075758607676,35,4,25.52112887449363,3876.0030078781137,2.0,1
10004.256297243064,1950,1.6044012321984618,0.9699761357052442,75,3,45.35328686075084,1186.8410386891453,1.0,0
30169.6003765049,2400,1.6234484556271225,0.1279585780581433,26,4,25.359013241916127,3792.050699464926,3.0,0
74897.79935337581,930,1.8483918332279536,0.3640366667841429,76,1,30.51477247165034,11094.83670340106,1.0,0
15655.425507471871,840,1.3722967108216242,0.5943182553461781,81,4,60.96837624640144,1794.870393895934,4.0,0
12816.323319455543,1440,1.135946805863095,0.0839894314856299,105,4,35.71181119083984,1246.7443186088694,1.0,0
32575.82444218932,1800,1.743288803832025,0.3788289487759956,110,0,40.609194478156674,5198.780838695429,2.0,0
47045.63665878482,2490,1.674972338198871,0.2585603631764248,2,2,48.44081276826505,6582.208283018203,2.0,1
70068.20750737411,210,1.3503787373033644,0.9425297187570372,35,4,43.94818265567125,7887.298792863335,1.0,0
73590.35419667802,720,1.6714288507605732,0.4074699646031557,65,5,39.80502686172292,9143.675200781294,2.0,1
6618.586789467506,780,1.071450722492713,0.7550441499620374,38,4,42.37953202959471,524.9940687299363,2.0,0
11642.81752507104,750,1.4574075964841615,0.382838309877052,74,2,66.84098702285931,1431.3895418466948,4.0,0
59619.24108135555,1260,1.7882201457454503,0.1304939497146471,102,1,37.308574435596974,8752.542225438918,3.0,0
21391.46319190824,2220,1.131581405539815,0.854520014859239,30,5,40.41318856057961,2181.3870794388554,4.0,1
66536.40587371751,240,1.3302599789168918,0.0004127477340728,107,5,50.60785275209135,6775.223285296993,0.0,0
50263.81440633788,2070,1.8912538250074675,0.0553814652347055,105,5,51.2663111954958,7018.663230786612,4.0,1
9720.592974979772,1620,1.707854210366084,0.3607405618380728,109,1,52.24436366672456,1366.5257925493916,1.0,0
62690.90244191452,1590,1.8144468243966632,0.6800292729635491,8,2,45.66476266435021,8881.876416613824,3.0,1
14462.193930593576,1740,1.2122964730685355,0.338287252337868,35,1,24.2839410472342,1303.111471255085,1.0,1
32626.91150895456,450,1.9458063115614703,0.0656496894447652,14,5,57.60117838761315,5575.646227859504,0.0,0
42085.59224911076,1920,0.9330787256205756,0.3146616333968073,14,5,24.243855283775744,2967.3824822074407,3.0,1
38306.31195740045,750,1.3725246998595706,0.2425310504002606,6,1,41.6316255828684,4495.264175918064,2.0,1
51932.974297713554,1380,1.3251280587554992,0.0053656018200159,52,1,28.948689799767703,5433.466446621547,4.0,0
49472.47501289026,1740,1.708118628960161,0.5294538940485978,10,3,37.23033984088409,6490.247962984158,1.0,1
74415.08740631203,1590,1.8403413270180145,0.1154794555967442,35,2,41.94514892364177,11083.071498706742,0.0,1
74957.51032797781,930,1.6273672522896718,0.2846213259086994,117,2,41.85628658540328,10900.710734719332,2.0,0
39459.76609371961,1080,1.5021794833563633,0.6347779319201904,106,2,43.063049050823416,4811.713117385951,4.0,1
8497.132891623503,1290,1.2629150290182043,0.7178645319347474,112,4,57.364535228703765,948.0840380561294,2.0,0
54996.4824742008,270,1.362391100490881,0.2608210705874623,4,5,43.44241161816776,5682.671535452922,4.0,0
73284.8097489193,1860,1.3611603758697863,0.3259017343545816,79,5,35.070120376512214,8856.890226978488,3.0,1
24896.989490732994,390,0.7744421684212532,0.2444401457461905,76,2,49.56904601946029,1505.3279740169214,2.0,0
35398.853109061674,1230,1.353654965793213,0.94731971431303,15,4,52.27364586709569,4163.158663050793,2.0,0
32721.10397393601,1710,1.77716496020895,0.1886145297175288,108,4,23.26870621835609,4922.404953536689,2.0,0
5279.307859934308,360,1.6011288133706978,0.1813487975973395,48,1,45.16880083819829,776.9542624486697,3.0,0
50911.4356949232,2490,1.7048503465500058,0.4405849428732167,117,4,46.414072907730784,7037.431617440501,0.0,1
27470.320587532384,1050,1.2185819877222253,0.1874132956085634,13,2,34.429237959680094,2499.118822798309,4.0,1
59378.594785415415,210,1.3847678842955498,0.155141371722752,78,3,54.50848175973943,6061.376626825265,2.0,0
62660.82553322597,1710,0.7901802827965205,0.0949207423240746,15,4,36.19933295560968,4449.78964235872,3.0,1
61860.46281494164,1470,1.2095975306032123,0.633769535627167,113,5,39.50691744165851,6272.539428524108,0.0,1
32124.95085593119,1650,1.3192992538711728,0.6059614323528771,72,5,35.92313810859356,3765.178841727119,4.0,0
25133.60764470612,1920,1.056250679518898,0.6436612629591866,9,4,38.18694857097761,2071.2763685647587,3.0,0
56538.32730552853,1290,0.7874891747887798,0.7655670079293023,25,3,24.844698957257577,3572.329004501581,4.0,1
60402.12338744014,2100,1.5784897305347425,0.32309443266465,43,2,20.719389408868462,7049.307525432067,2.0,1
37607.42230976541,1020,1.272105301018612,0.9092394962758024,1,2,57.13406075869967,4428.278179013393,0.0,1
67137.77993591827,1440,1.248813831734681,0.7258725649580684,1,5,27.836463820180064,7268.371946851566,3.0,1
12077.289161774032,540,1.049984104834211,0.7966615026953751,111,1,26.103291806524314,1166.61594619601,0.0,0
66111.55530493357,1620,1.3953964787976203,0.7137525421884441,117,3,18.0,7254.984905293794,2.0,0
8562.999623433274,780,1.2756321375248776,0.3548710889782362,64,4,30.33245902772597,934.620662762158,0.0,1
12784.12587101412,1800,1.3187813676349092,0.2802021631820086,108,0,22.12292247911002,1465.143869848706,0.0,0
40737.24097563609,2040,1.4470456181236584,0.418291898883224,78,3,57.70418192163643,4697.283207868592,1.0,1
6462.608293775004,2160,0.7575895766876825,0.0960600569280248,3,1,50.11780507211161,442.08727901835965,0.0,1
5381.321952908111,2340,1.839235084246107,0.4467676965502876,85,1,29.74219585786732,913.3087671681608,4.0,0
1538.1276961793558,450,0.8353048763340976,0.0427095732642874,2,3,65.0292296641317,116.95641035928551,3.0,0
33569.27448752834,480,1.2911096967791935,0.0039065004269225,97,0,49.78118584389913,3819.0322975125873,1.0,0
58434.855274978894,2340,0.9988474502872576,0.9221839500799458,44,0,34.10202339789653,4604.1822162287135,3.0,1
4060.618745573801,1050,1.3785388432438503,0.6824434919820139,16,2,18.0,442.027674469852,3.0,1
49440.93407524037,240,1.0862761305565654,0.5562284775953092,31,3,65.4913108710889,4973.251494974522,2.0,0
61999.857830089706,840,1.7820077976751243,0.3376910190288272,82,0,21.325130398836848,8124.902366894459,2.0,0
13848.062370473528,2130,1.2256318007549043,0.5648326345382234,101,2,18.2552150365173,1487.7241745621948,1.0,0
12294.484509373213,990,1.5165066669221248,0.8826600185749484,68,1,50.270845184115686,1630.6301338102437,2.0,1
64768.8715611094,330,1.0486556737774548,0.645856332604426,19,3,67.27702887607127,5826.682459964801,2.0,0
61999.658831331966,1860,0.773287380592821,0.5964571779739691,108,1,54.61127382212622,4465.24734430671,2.0,0
41112.21982041773,630,1.2349854427359312,0.4556024579419612,94,0,44.76690944062832,4040.053867920937,3.0,0
61711.19112810755,990,1.393783787469948,0.3422400603443494,49,3,45.13705209998344,6892.384489284451,1.0,0
8317.571690700366,180,1.3014565815141004,0.6915616427824947,66,5,48.240986705363696,810.9205991561378,3.0,0
30494.39156849845,1560,1.904417236582632,0.971171131605656,115,3,47.10714307744118,4773.064871752586,4.0,0
55728.120373818405,1200,1.598207008615234,0.4205101165853842,45,2,41.37429708763251,6996.444772889283,3.0,1
20422.719010311303,2190,1.9448037607504745,0.3882831519740587,3,2,39.250413247422514,3185.4404892955718,4.0,0
56796.17521086613,960,1.1040721083767664,0.423832337641392,17,0,37.24888246520573,5645.189762322261,0.0,1
38557.12742272482,630,1.696863935528576,0.4212885283692242,72,1,28.95242493359989,6022.025177139103,0.0,0
56644.55011419513,540,1.4166701610559365,0.98071852563481,119,2,34.63189907759871,6182.843002352435,4.0,0
35653.953382513726,630,1.4841124253381994,0.6997104749342472,88,3,18.0,4274.617142624173,4.0,1
28540.9690063036,1230,1.933023840530793,0.3555926047184857,74,2,36.819924478463,5070.485291041695,3.0,0
17610.407411179476,360,1.5347846397013405,0.3677873500884553,38,5,26.13690671418899,2015.4781456684047,4.0,0
16815.881595473606,1110,1.8285802708043013,0.4264889554966152,52,3,24.75692819341075,2311.7407775502875,1.0,0
56734.574576997606,2160,1.6209002816630964,0.0363450657046452,4,0,40.15872981384175,7043.221842931858,0.0,0
10239.910580496096,1950,0.9028633460697,0.5225382380010375,44,3,54.70402743613519,788.0419707654412,0.0,0
7819.702733154467,1650,1.589308452386775,0.803267142007537,74,3,49.01979927202776,948.7819201258176,4.0,0
14457.415329126568,2250,1.3311787064225782,0.6539621152754355,108,0,19.15399275652188,1783.9499956680834,2.0,1
14387.96859186326,1980,1.8525575915788108,0.1964366382939261,110,2,26.12446236115595,2192.8057077577005,2.0,1
61998.410276307135,1680,1.718201336628546,0.7207538989645862,98,5,49.289254255858594,8880.379987804434,4.0,1
30790.23682535461,2190,0.8749616251286703,0.7122640202687099,2,2,26.210151277540284,2108.521236421545,1.0,1
74293.55161599546,450,0.91069877238427,0.2599138234925071,97,2,35.3044022000357,5598.957821922471,2.0,1
11585.02744761001,2070,0.8335332021583267,0.6166459102883658,26,1,44.60062518829462,835.9791482699935,4.0,1
49535.17718848278,870,1.3418938496935409,0.6048395427907168,73,0,26.37986654163637,5873.16545734545,1.0,1
34481.618779291915,1890,0.8469261110488236,0.8313897476176197,113,1,39.26450607375152,2581.891413134804,1.0,0
30379.485987234937,2310,1.6184140038896329,0.1347115887151068,106,4,21.991694060981548,4173.808263847218,3.0,1
65818.68863047505,1320,1.4128302977405194,0.1928901194664075,79,5,30.78358827258544,8501.253252644616,1.0,1
73206.27996838737,360,1.7530620210637708,0.4811098087301271,35,3,41.837383209710445,11509.287427953775,2.0,0
65655.13346990214,1020,1.0857549464055796,0.0437036974033839,62,4,18.884075197619968,6306.92430795765,2.0,1
15634.09990908228,1110,1.3729689409933687,0.4114382556256895,84,3,43.28569685552479,1597.9813960379645,4.0,0
17728.64720885665,2370,0.8909756230926532,0.780336851579726,61,3,37.764346412879824,1160.530973470059,4.0,1
49721.43011348716,2370,1.8115320031803368,0.1472272500441582,48,2,44.62987945300577,6987.988066717663,1.0,0
22747.64325040709,1500,0.960005954747806,0.4553492495671595,48,0,40.68696960877594,1891.2428975245252,0.0,0
55502.297112372624,2400,0.872834701620486,0.9798715410486202,71,2,54.36968515968613,3950.988013541096,3.0,1
43131.91783450888,1200,0.99606071822782,0.5008608132906157,4,5,39.50269403177489,3496.310957961318,0.0,1
41991.79448404461,1140,1.7174777864675776,0.4933405858808696,119,3,32.84713350649697,6564.725782800081,1.0,0
62398.198975650754,2130,0.8769774332216194,0.5532056478869264,12,4,39.46757003638741,4993.0693504388455,1.0,1
53724.15872308682,1740,1.4873129938057992,0.1841443266294138,118,0,44.51957634843666,7312.619983948288,0.0,0
3453.46572730094,1380,1.6454175607381507,0.1456922438590848,4,1,38.58632084390845,452.3804038859392,3.0,0
5135.246580232153,1230,1.6512973925794454,0.6705810828239573,61,1,38.48710029444659,739.0539826688995,0.0,0
45714.546255517154,1830,0.9780730639297572,0.3918091418067124,50,2,29.57609974631893,3521.79835656396,4.0,1
37235.11755823725,1920,0.8239487980531344,0.287007561933321,68,5,30.04518898938862,2366.811773078783,2.0,1
20623.572167709863,1320,1.288567660526661,0.0310777037206986,52,2,21.16873673840368,2046.9553277557527,4.0,0
32271.22241763792,240,0.9929824142934554,0.8375899922066976,107,3,58.99492091824328,2569.203905998146,2.0,0
57206.40842686525,390,1.5891249708167257,0.0320055771863844,1,3,23.07364117530458,7448.329237718935,1.0,1
62255.944122357854,510,1.1780313595865053,0.7424832928424862,118,2,29.685137626449112,6597.053841493851,3.0,0
42749.89548991825,1260,1.2892247292397585,0.3781686734085951,82,5,29.37911281316963,4173.863733334486,0.0,1
29824.65684299707,1590,0.8861819197220542,0.5927009323996036,93,1,48.7390925233333,2326.6881109589312,3.0,0
21396.21196989037,2040,1.4310603438578302,0.2452012206832607,16,0,34.46060386049567,2570.86840207033,0.0,0
39861.00760154013,720,0.9726290275582888,0.1538456695697524,7,4,52.9729048720848,3066.404021376821,4.0,0
24634.096964482003,2010,1.5647827930979243,0.528054120826598,47,3,29.918112509073577,3206.715250039628,4.0,0
42960.992572970885,1710,0.8354025870574724,0.6886615180046022,38,1,41.347929946685625,2847.209882154658,0.0,1
51233.95011445837,300,1.921073510737588,0.1935383619956951,93,5,27.97583536088291,8391.151129571974,3.0,1
6356.822002575521,990,1.571432374302974,0.4319953579582385,107,0,63.74178953328066,819.2259119878639,0.0,0
1578.458679171922,870,0.9680754813743114,0.4402084205884817,51,1,23.748818971645846,117.08271110008135,1.0,0
17102.369704794604,2250,0.7669135745542269,0.2138193575886681,92,0,41.71784852272433,992.4250596477708,4.0,0
67246.5950823304,2310,1.1513554706462623,0.5593989517896097,7,1,45.605322571185184,6524.369277187934,1.0,1
49002.371097299096,2070,0.9333759168626488,0.1444763299138836,89,4,42.96558916941798,4179.57781397947,4.0,0
14139.08586737118,1410,1.012093599743455,0.5046516815853942,11,4,35.7765480934675,1147.8469715403826,4.0,0
66934.40119403598,1320,1.7973003101254672,0.1122971962523395,80,3,36.44215160319889,10585.705611967844,2.0,0
36041.76161111949,900,1.4738455920610194,0.480686984766586,45,5,38.52573766374932,4595.227753176093,1.0,0
36492.74411588156,1980,0.9617491836346794,0.3084830643268013,49,0,36.235975980458136,3227.6634125934274,1.0,1
70262.33287243514,360,1.4179912808249386,0.4477238291607196,33,3,49.566549401538914,8942.210219804752,2.0,1
5872.271875475492,810,1.056936784109992,0.4294118658487424,48,0,64.52627601909622,525.4862167994014,3.0,0
17315.603185210814,480,1.921441037229707,0.8988537915904069,104,5,31.310098579906,2877.0668318940698,1.0,0
44554.192398872096,1320,0.7893086763164343,0.4850362439568981,97,3,21.562364245051064,3210.785440969685,0.0,0
15868.2584542773,870,1.628782106601378,0.8103139148381057,40,4,36.94061541978494,2101.8873326546586,2.0,0
51445.2351768584,630,1.6775964314297127,0.223395868982598,35,3,68.95651205185183,6893.061196779769,1.0,0
17235.783266248935,1050,0.8305953167492404,0.3485619666879163,61,2,28.35590518436323,1052.9325508435884,3.0,0
8788.037339012855,2190,0.956243237077622,0.074338486826859,82,4,57.669401665328806,755.1752200689016,1.0,0
16713.40923360172,1470,1.211167990924749,0.4165403168732786,21,5,58.132409768917285,1808.7490426670647,4.0,0
32570.95151899657,2100,1.7917857918348814,0.6620128882041817,87,1,31.356941099504063,4401.665329764933,0.0,1
14446.164989221372,2310,1.394399926102199,0.8297853637683023,113,5,44.8277969502233,1709.608171608664,2.0,0
11399.863831866029,2280,1.5363682200087485,0.5602557626811636,101,4,57.54075947754246,1446.915604677866,4.0,0
64730.71863709216,990,1.689615402548211,0.6336719428971477,65,0,33.45046710815016,8280.132397830275,3.0,1
25049.194464402124,2220,1.743747346005024,0.1754944068407786,38,5,35.55703567877166,4059.774804789734,4.0,1
28015.76345909164,2280,1.3215414517004174,0.0368339778511049,38,1,31.01982903261628,2874.0707783521407,4.0,1
5562.375098340232,2400,1.3605517665281774,0.7837712637255428,89,3,25.8229192316856,565.1557095602074,3.0,0
27766.66732740098,990,1.6116070285053352,0.1653678253668735,54,0,30.208669459207915,3813.966109914701,4.0,0
20963.327533136104,690,1.0660108304827516,0.0902578401774249,12,1,23.31271679885292,1969.02089653726,2.0,0
46370.652449621455,1530,1.7753876836386293,0.9281866976975294,81,3,38.40900161911071,6090.650292687617,1.0,1
16596.186878921893,2340,0.7749441893710098,0.9538861504185848,16,4,28.7603212272963,1112.585609766698,4.0,1
66794.86080011878,2280,0.9849259226516696,0.6100947186864697,118,4,40.80543094148897,5524.820844009088,2.0,1
69830.4966375873,1500,1.710239931643804,0.3748508999604205,50,2,19.32925224555647,9004.625350657334,1.0,0
8837.582702494079,510,1.1583098542712067,0.8249071455544115,41,4,41.97056278657348,786.0096987733815,1.0,0
9394.117287210423,1140,0.9297993992307672,0.2026727597420583,6,0,48.002347539307095,739.7616774226444,4.0,0
9976.493201157617,1830,0.974105706853684,0.4250984041553851,20,5,18.0,770.2659984721279,2.0,0
47038.34033880793,1470,1.3869076823232835,0.3534471260105957,113,1,42.48867883817086,6008.381687056898,4.0,0
10464.718869407285,960,1.765417835213985,0.9035729908342648,64,3,52.7320279096795,1657.322084413275,3.0,0
64150.10036787458,960,0.8347808589253327,0.9105796412086508,108,5,23.48430777570553,4980.51914147142,1.0,1
56938.9563479351,300,0.7865770909495793,0.6443770670604297,114,1,58.07086864205244,3516.968027735521,4.0,0
61755.95108049477,840,1.3082017630042118,0.1096327388699649,5,2,43.02822811239254,7491.40935102598,1.0,1
40165.44872612254,1740,1.897424898064361,0.4773708617617194,45,4,29.539857730899094,6246.0956002359535,2.0,0
74755.77504665779,720,1.0848117640969517,0.2428750825618161,100,5,37.33077106810753,6510.683205049648,0.0,0
4746.870066395853,2490,1.901004646880458,0.8760665065526371,59,1,44.69992295026067,670.8338540906419,4.0,0
30992.97486767933,360,1.8152174119080016,0.1370187710260398,61,3,38.91206469694894,4185.02949240096,4.0,0
25309.34516691626,1530,1.0897620916650133,0.0537671731021002,68,1,44.46507190935643,2404.3482930125983,1.0,1
71225.44415537911,1320,1.730337677107376,0.6973847432145774,84,3,26.951916883047605,10166.6390938088,2.0,1
43899.280449573074,2100,1.573040763082583,0.4487532142184713,112,2,40.03232988843293,5376.910196471604,3.0,0
60755.035960187306,2250,1.3641868666857089,0.8299812387270536,106,0,21.03542603714024,7095.68847734791,2.0,1
14020.077733901137,1440,1.2574993716514498,0.0738833348576186,75,5,36.6652872638156,1382.0431698560865,4.0,0
73429.60957668225,1650,1.728603307110548,0.793065371281764,69,3,27.153108302422524,10774.632501736549,3.0,1
38150.00669540917,1800,1.7016953192340254,0.0369614053157167,43,2,29.1736406889228,5227.171501313757,2.0,0
37784.89760589247,1380,1.658323603131071,0.0277893117948174,13,0,52.83311810252525,5627.105276499359,0.0,0
72860.02754811173,600,1.947907141458355,0.4567025942137194,85,0,51.095721447131226,12737.340613761824,1.0,0
29483.82854946016,1170,1.3242149531296603,0.2190783767838452,0,2,45.30965745088612,3235.8910851678947,2.0,0
30718.08930479198,720,1.7183075733838988,0.5877815199364653,83,3,24.892246823929053,4241.1091175651045,2.0,0
44479.32365616285,1260,1.7849740403801742,0.0255588242693557,59,1,34.203098603662376,6397.963417279241,0.0,0
10911.86687526234,1590,1.003923097744421,0.0350356469393487,94,4,52.5571723997502,979.869666257714,4.0,0
